gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000008282,SYPL1,0.130434783,0,0.304347826,0,0,0,0,0.01982899,-0.164252879,0,-0.251341795,0.7,-0.461490867
ENSG00000008283,CYB561,0.619047619,0,0,0,0,0,0,1.369729196,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000008294,SPAG9,0.104166667,0.0625,0.375,0,0.020833333,0,0,-0.361267473,-0.164252879,0,0.526976258,0.782608696,-0.461490867
ENSG00000008300,CELSR3,0.056603774,0.028301887,0.216981132,0,0,0,0,1.00254311,-0.164252879,0,3.834827982,0.793103448,-0.461490867
ENSG00000008311,AASS,0.0875,0.0375,0.4,0,0,0,0,-0.562212407,-0.164252879,0,1.110714797,0.820512821,-0.461490867
ENSG00000008323,PLEKHG6,0.106666667,0,0.153333333,0.053333333,0,0,0,0.615185177,-0.164252879,0,0.721555771,0.58974359,0.068127782
ENSG00000008324,SS18L2,0,0,0.133333333,0,0,0,0,0.833050761,-0.164252879,0,-0.640500821,1,0.068127782
ENSG00000008382,MPND,0.115384615,0.057692308,0.288461538,0,0,0,0,0.337484656,-0.164252879,0,0.332396745,0.714285714,-0.461490867
ENSG00000008394,MGST1,0,0,0.333333333,0,0,0,0,0.369653838,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000008405,CRY1,0.0625,0.0625,0.125,0,0,0,0,-0.135820227,-0.164252879,0,-0.445921308,0.666666667,0.597746432
ENSG00000008438,PGLYRP1,0.041666667,0,0.083333333,0,0,0,0,-0.024534561,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000008441,NFIX,0.235294118,0,0.352941176,0,0.088235294,0,0,-1.736933309,-0.164252879,0,-0.251341795,0.6,0.068127782
ENSG00000008513,ST3GAL1,0.388888889,0,0,0,0.277777778,0,0,-0.298420896,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000008516,MMP25,0.05952381,0,0.083333333,0,0,0,0,0.059187464,-0.164252879,0,-0.251341795,0.583333333,-0.461490867
ENSG00000008517,IL32,0.240740741,0,0.240740741,0.268518519,0,0,0,0.65551396,-0.164252879,0,-0.445921308,0.5,0.068127782
ENSG00000008710,PKD1,0.072164948,0.005154639,0.037800687,0,0,0,0,-0.9338797,-0.164252879,0,0.721555771,0.34375,0.597746432
ENSG00000008735,MAPK8IP2,0,0,0.1,0,0.2,0,0,0.653391882,3.949742219,0,-0.445921308,1,0.597746432
ENSG00000008838,MED24,0.096330275,0,0.23853211,0,0,0,0.004587156,0.547110397,-0.164252879,0,0.137817232,0.712328767,3.245839678
ENSG00000008853,RHOBTB2,0.088888889,0,0.155555556,0,0.133333333,0,0,-0.208226321,-0.164252879,0,-0.056762281,0.636363636,-0.461490867
ENSG00000008869,HEATR5B,0.096774194,0,0.516129032,0.032258065,0,0,0,0.194883363,-0.164252879,0,1.694453337,0.842105263,-0.461490867
ENSG00000008952,SEC62,0.129032258,0.129032258,0.193548387,0,0,0,0,-0.351413533,-0.164252879,0,-0.251341795,0.6,0.068127782
ENSG00000008988,RPS20,0.265306122,0,0.12244898,0,0,0,0,0.111466995,-0.164252879,0,-0.445921308,0.315789474,-0.461490867
ENSG00000009307,CSDE1,0.14953271,0.074766355,0.392523364,0,0,0,0,-0.567278387,-0.164252879,0,0.332396745,0.724137931,0.068127782
ENSG00000009335,UBE3C,0.048780488,0,0.195121951,0.073170732,0,0,0,0.159456082,-0.164252879,0,0.916135284,0.8,0.597746432
ENSG00000009413,REV3L,0.142857143,0.0591133,0.42364532,0,0,0,0,-0.813914809,-0.164252879,0,2.667350903,0.747826087,0.068127782
ENSG00000009694,TENM1,0.202247191,0.02247191,0.539325843,0,0,0,0,0.082069233,-0.164252879,0,3.251089442,0.727272727,-0.461490867
ENSG00000009709,PAX7,0.285714286,0,0.714285714,0,0,0,0,0.070882525,-0.164252879,0,0.137817232,0.714285714,-0.461490867
ENSG00000009724,MASP2,0.016666667,0,0.041666667,0,0,0,0,-0.025612279,-0.164252879,0,-0.056762281,0.714285714,0.068127782
ENSG00000009765,IYD,0.2,0,0.485714286,0,0,0,0,0.152877388,-0.164252879,0,-0.251341795,0.708333333,0.068127782
ENSG00000009780,FAM76A,0.142857143,0.12244898,0.612244898,0,0,0,0,-0.073700208,-0.164252879,0,0.332396745,0.810810811,-0.461490867
ENSG00000009790,TRAF3IP3,0,0,0.413043478,0,0.108695652,0,0,-0.188370687,-0.164252879,0,0.137817232,1,0.597746432
ENSG00000009830,POMT2,0,0,0.181818182,0,0.181818182,0,0,0.469361526,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000009844,VTA1,0,0,0.857142857,0,0,0,0,0.400649087,-0.164252879,0,-0.251341795,1,0.068127782
ENSG00000009950,MLXIPL,0.194029851,0.074626866,0.253731343,0.104477612,0,0,0,0.192937202,-0.164252879,0,0.137817232,0.566666667,-0.461490867
ENSG00000009954,BAZ1B,0.258064516,0.064516129,0.580645161,0,0,0,0,0.243469505,-0.164252879,0,1.110714797,0.692307692,0.597746432
ENSG00000010017,RANBP9,0,0.125,0.5,0,0,0,0,0.016867075,-0.164252879,0,0.137817232,1,0.068127782
ENSG00000010030,ETV7,0.15625,0.15625,0.1875,0,0,0,0,1.023869563,-0.164252879,0,-0.251341795,0.545454545,-0.461490867
ENSG00000010072,SPRTN,0.052631579,0.052631579,0.105263158,0,0.078947368,0,0,0.246852086,-0.164252879,0,-0.056762281,0.666666667,-0.461490867
ENSG00000010165,METTL13,0.089285714,0,0.339285714,0,0,0,0,0.524016537,-0.164252879,0,0.526976258,0.791666667,-0.461490867
ENSG00000010219,DYRK4,0.065217391,0,0.239130435,0.032608696,0,0,0,0.056728917,-0.164252879,0,0.137817232,0.785714286,-0.461490867
ENSG00000010244,ZNF207,0,0,0.357615894,0,0,0,0,0.457298797,-0.164252879,0,0.526976258,1,-0.461490867
ENSG00000010256,UQCRC1,0.085714286,0,0.085714286,0,0,0,0,0.396632409,-0.164252879,0,-0.251341795,0.5,0.068127782
ENSG00000010270,STARD3NL,0,0,0.428571429,0,0,0,0,0.033665876,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000010278,CD9,0.156862745,0.078431373,0.039215686,0,0.117647059,0,0,0.048862366,-0.164252879,0,-0.445921308,0.2,3.775458327
ENSG00000010282,HHATL,0,0,0.266666667,0,0,0,0,-0.038054838,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000010292,NCAPD2,0.015503876,0,0.131782946,0,0,0,0,1.14667214,-0.164252879,0,1.110714797,0.894736842,0.597746432
ENSG00000010295,IFFO1,0.222222222,0,0,0,0,0,0,-0.754591676,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000010310,GIPR,0.258064516,0.129032258,0.064516129,0,0,0,0,0.162707582,-0.164252879,0,-0.251341795,0.2,-0.461490867
ENSG00000010318,PHF7,0,0,0.55,0,0,0,0,0.079974717,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000010319,SEMA3G,0.115384615,0.038461538,0.346153846,0,0,0,0,-1.16012829,-0.164252879,0,0.526976258,0.75,-0.461490867
ENSG00000010322,NISCH,0,0.05,0.275,0,0.0375,0,0,-0.226988423,-0.164252879,0,1.110714797,1,0.068127782
ENSG00000010327,STAB1,0.02283105,0.00456621,0.063926941,0,0.00456621,0,0,-0.599243311,-0.164252879,0,1.88903285,0.736842105,-0.461490867
ENSG00000010361,FUZ,0.04516129,0,0.135483871,0,0,0,0,0.33256444,-0.164252879,0,0.137817232,0.75,-0.461490867
ENSG00000010379,SLC6A13,0.185185185,0,0.148148148,0,0,0,0,0.037783171,-0.164252879,0,-0.445921308,0.444444444,-0.461490867
ENSG00000010404,IDS,0.12,0,0.24,0,0,0,0,-0.508911117,-0.164252879,0,-0.056762281,0.666666667,-0.461490867
ENSG00000010438,PRSS3,0,0,0.333333333,0,0.037037037,0,0,0.146988242,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000010539,ZNF200,0.260869565,0,0.260869565,0,0,0,0,0.31801084,-0.164252879,0,-0.445921308,0.5,-0.461490867
ENSG00000010610,CD4,0.034883721,0,0.058139535,0,0,0,0,-0.657953609,-0.164252879,0,-0.251341795,0.625,0.068127782
ENSG00000010626,LRRC23,0.25,0,0.285714286,0,0,0,0,0.191474325,-0.164252879,0,-0.640500821,0.533333333,0.068127782
ENSG00000010671,BTK,0,0,0.384615385,0,0,0,0,-0.390543204,-0.164252879,0,-0.251341795,1,3.245839678
ENSG00000010704,HFE,0.134831461,0,0.348314607,0,0,0,0,0.257375784,-0.164252879,0,-0.056762281,0.720930233,0.068127782
ENSG00000010803,SCMH1,0.35,0,0.31,0,0,0,0,-0.369292606,-0.164252879,0,-0.251341795,0.46969697,0.068127782
ENSG00000010810,FYN,0.163398693,0,0.490196078,0,0,0,0,-1.042500882,3.949742219,0,0.137817232,0.75,3.245839678
ENSG00000010818,HIVEP2,0.108433735,0,0.831325301,0,0,0,0,-0.232764607,-0.164252879,0,2.083612363,0.884615385,-0.461490867
ENSG00000010932,FMO1,0.2,0.16,0.16,0,0,0,0,0.138143531,-0.164252879,0,-0.445921308,0.444444444,0.068127782
ENSG00000011007,TCEB3,0.25,0.25,0.25,0,0,0,0,0.266490956,-0.164252879,0,-0.445921308,0.5,0.597746432
ENSG00000011009,LYPLA2,0,0,0.086538462,0,0,0,0,1.156982933,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000011021,CLCN6,0.177419355,0,0.161290323,0,0.161290323,0,0,-0.126347494,-0.164252879,0,0.137817232,0.476190476,0.068127782
ENSG00000011028,MRC2,0.041666667,0,0.1875,0.020833333,0,0,0,-0.933068089,-0.164252879,0,0.721555771,0.818181818,-0.461490867
ENSG00000011083,SLC6A7,0.222222222,0.111111111,0.444444444,0,0,0,0,0.031117075,-0.164252879,0,0.137817232,0.666666667,-0.461490867
ENSG00000011105,TSPAN9,0,0,0.25,0,0,0,0,-0.108467429,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000011114,BTBD7,0,0.041666667,0.388888889,0,0,0,0,-0.096124035,-0.164252879,0,1.110714797,1,-0.461490867
ENSG00000011132,APBA3,0,0,0.125,0,0,0,0,0.506630965,-0.164252879,0,-0.640500821,1,0.068127782
ENSG00000011143,MKS1,0.080645161,0,0.306451613,0,0,0,0,0.612226163,-0.164252879,0,-0.056762281,0.791666667,0.068127782
ENSG00000011198,ABHD5,0.333333333,0,0,0,0,0,0,0.251129464,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000011201,KAL1,0,0.222222222,0.444444444,0.111111111,0,0,0,0.241556348,-0.164252879,0,0.526976258,1,0.068127782
ENSG00000011243,AKAP8L,0.044871795,0,0.083333333,0,0,0,0,0.34765337,-0.164252879,0,0.137817232,0.65,0.068127782
ENSG00000011258,MBTD1,0,0,0.612903226,0,0,0,0,0.392912139,-0.164252879,0,0.332396745,1,1.65698373
ENSG00000011260,UTP18,0.148148148,0,0.222222222,0,0.037037037,0,0,0.673017113,-0.164252879,0,-0.056762281,0.6,-0.461490867
ENSG00000011275,RNF216,0.055555556,0.018518519,0.287037037,0,0.027777778,0,0,-0.114239337,-0.164252879,0,2.083612363,0.837837838,0.068127782
ENSG00000011295,TTC19,0.029411765,0,0.029411765,0,0,0,0,0.046895533,-0.164252879,0,-0.640500821,0.5,1.127365081
ENSG00000011304,PTBP1,0.106060606,0,0.227272727,0,0,0,0,0.898240086,-0.164252879,0,-0.445921308,0.681818182,-0.461490867
ENSG00000011332,DPF1,0.396825397,0.015873016,0.158730159,0,0,0,0,0.235816414,-0.164252879,0,-0.251341795,0.285714286,1.127365081
ENSG00000011347,SYT7,0,0,1,0,0,0,0,0.959707985,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000011376,LARS2,0,0,0.529411765,0,0.176470588,0,0,0.369487878,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000011405,PIK3C2A,0.054545455,0.072727273,0.345454545,0,0,0,0,-0.32449978,-0.164252879,0,2.083612363,0.863636364,0.068127782
ENSG00000011422,PLAUR,0.123966942,0.066115702,0.314049587,0,0,0,0,-0.24297053,-0.164252879,0,0.332396745,0.716981132,0.068127782
ENSG00000011426,ANLN,0,0,0.34375,0,0,0,0,1.738660701,-0.164252879,0,0.721555771,1,0.597746432
ENSG00000011451,WIZ,0.056818182,0.056818182,0.261363636,0,0,0,0,0.253985384,-0.164252879,0,-0.056762281,0.821428571,0.597746432
ENSG00000011454,RABGAP1,0.125,0,0.166666667,0,0.041666667,0,0,-0.546184419,-0.164252879,0,0.137817232,0.571428571,-0.461490867
ENSG00000011465,DCN,0,0,0.736842105,0,0,0,0,-3.021593501,-0.164252879,0,-0.251341795,1,0.597746432
ENSG00000011478,QPCTL,0,0,0.5,0,0,0,0,0.904626324,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000011485,PPP5C,0.048387097,0,0.129032258,0,0,0,0,0.584720599,3.949742219,0,-0.251341795,0.727272727,0.597746432
ENSG00000011523,CEP68,0.056603774,0.037735849,0.283018868,0,0,0,0,-0.571936646,-0.164252879,0,0.526976258,0.833333333,-0.461490867
ENSG00000011566,MAP4K3,0.168316832,0.059405941,0.257425743,0.02970297,0.04950495,0,0,0.363231809,3.949742219,0,1.499873824,0.604651163,-0.461490867
ENSG00000011590,ZBTB32,0.04,0,0.266666667,0,0,0,0,-0.077947232,-0.164252879,0,0.721555771,0.869565217,-0.461490867
ENSG00000011638,TMEM159,0,0.259259259,0.259259259,0,0,0,0,-0.29651929,-0.164252879,0,-0.445921308,1,0.068127782
ENSG00000011677,GABRA3,0.125,0.125,0.25,0,0.125,0,0,0.581965041,-0.164252879,0,-0.056762281,0.666666667,-0.461490867
ENSG00000012048,BRCA1,0.03875969,0.062015504,0.286821705,0,0.001937984,0,0,0.954325804,-0.164252879,0,2.667350903,0.880952381,6.423551574
ENSG00000012061,ERCC1,0,0,0.397058824,0,0,0,0,0.338223018,-0.164252879,0,-0.251341795,1,0.597746432
ENSG00000012124,CD22,0.121338912,0.033472803,0.163179916,0,0,0.029288703,0,-0.747753653,-0.164252879,0,0.526976258,0.573529412,0.597746432
ENSG00000012171,SEMA3B,0,0,0.213483146,0,0.123595506,0,0,-0.771343847,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000012174,MBTPS2,0,0,0.380952381,0.095238095,0,0,0,0.096818846,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000012211,PRICKLE3,0,0,0.388888889,0,0,0,0,0.635999168,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000012223,LTF,0,0,0.476190476,0,0.119047619,0,0,-0.459930199,-0.164252879,0,0.332396745,1,-0.461490867
ENSG00000012232,EXTL3,0,0,0.175,0,0,0,0,-0.248699118,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000012504,NR1H4,0,0,0.916666667,0,0,0,0,-0.163587749,-0.164252879,0,-0.445921308,1,1.127365081
ENSG00000012660,ELOVL5,0.285714286,0,0,0,0,0,0,0.028796775,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000012779,ALOX5,0.142857143,0,0.238095238,0.095238095,0.047619048,0,0,0.290124863,-0.164252879,0,-0.056762281,0.625,1.127365081
ENSG00000012817,KDM5D,0.108108108,0.081081081,0.324324324,0,0,0,0,0.051920394,-0.164252879,0,-0.251341795,0.75,-0.461490867
ENSG00000012822,CALCOCO1,0.048780488,0,0.256097561,0,0,0,0,-0.796489782,-0.164252879,0,0.137817232,0.84,0.597746432
ENSG00000012963,UBR7,0.125,0,0.0625,0,0,0,0.125,0.071857167,-0.164252879,0,-0.640500821,0.333333333,0.068127782
ENSG00000012983,MAP4K5,0.055555556,0,0.222222222,0,0.111111111,0,0,-0.087018587,-0.164252879,0,0.137817232,0.8,-0.461490867
ENSG00000013016,EHD3,0.4,0,0.266666667,0,0,0,0,-0.40882765,-0.164252879,0,-0.445921308,0.4,0.068127782
ENSG00000013275,PSMC4,0.133333333,0,0.066666667,0,0,0,0,0.683395296,-0.164252879,0,-0.640500821,0.333333333,1.65698373
ENSG00000013288,MAN2B2,0.368421053,0,0.473684211,0,0,0,0,0.010362726,-0.164252879,0,0.332396745,0.5625,-0.461490867
ENSG00000013293,SLC7A14,0.027777778,0,0.166666667,0,0,0,0,0.001373683,-0.164252879,0,0.137817232,0.857142857,-0.461490867
ENSG00000013306,SLC25A39,0.087248322,0.040268456,0.046979866,0,0,0,0,1.225568005,-0.164252879,0,-0.251341795,0.35,-0.461490867
ENSG00000013364,MVP,0.070175439,0,0.280701754,0,0,0,0,0.078416155,-0.164252879,0,0.526976258,0.8,0.068127782
ENSG00000013374,NUB1,0,0,0.56,0,0,0,0,0.162996195,-0.164252879,0,-0.251341795,1,0.068127782
ENSG00000013375,PGM3,0.1875,0,0.1875,0,0,0,0,0.445517135,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000013392,RWDD2A,0,0,0.041666667,0,0,0,0,0.00345848,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000013441,CLK1,0.051546392,0,0.298969072,0,0,0,0,-0.255311963,-0.164252879,0,0.137817232,0.852941176,0.068127782
ENSG00000013503,POLR3B,0.3125,0,0.375,0,0,0,0,0.285367187,-0.164252879,0,-0.251341795,0.545454545,-0.461490867
ENSG00000013523,ANGEL1,0.147058824,0,0.088235294,0,0,0,0,0.233027148,-0.164252879,0,-0.445921308,0.375,-0.461490867
ENSG00000013561,RNF14,0.127659574,0.170212766,0.127659574,0,0,0,0,-0.193194847,-0.164252879,0,-0.445921308,0.5,0.597746432
ENSG00000013563,DNASE1L1,0.21875,0,0,0,0,0,0,0.508857938,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000013573,DDX11,0.047794118,0,0.286764706,0,0.011029412,0,0,1.062420664,-0.164252879,0,0.916135284,0.857142857,-0.461490867
ENSG00000013583,HEBP1,0,0,0.153846154,0,0,0,0,0.048623372,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000013588,GPRC5A,0.105263158,0,0.210526316,0,0,0,0,-0.985910645,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000013619,MAMLD1,0,0,0.666666667,0,0,0,0,-0.232256311,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000013725,CD6,0.268041237,0,0.144329897,0,0,0,0,-0.408867519,-0.164252879,0,-0.251341795,0.35,-0.461490867
ENSG00000013810,TACC3,0.044444444,0,0.2,0.011111111,0,0,0,1.924966843,-0.164252879,0,0.526976258,0.818181818,0.597746432
ENSG00000014123,UFL1,0.083333333,0,0.416666667,0,0,0,0,-0.204299647,-0.164252879,0,0.137817232,0.833333333,-0.461490867
ENSG00000014138,POLA2,0.03030303,0.04040404,0.161616162,0,0.01010101,0,0.01010101,0.912414466,-0.164252879,0,1.499873824,0.842105263,-0.461490867
ENSG00000014164,ZC3H3,0.176470588,0,0.235294118,0.058823529,0,0,0,0.72384241,-0.164252879,0,0.137817232,0.571428571,-0.461490867
ENSG00000014216,CAPN1,0.224852071,0.029585799,0.059171598,0,0.01183432,0,0,0.663826604,-0.164252879,0,-0.251341795,0.208333333,-0.461490867
ENSG00000014257,ACPP,0.175,0.0375,0.35,0,0.075,0,0,0.156487065,-0.164252879,0,1.110714797,0.666666667,-0.461490867
ENSG00000014641,MDH1,0.088235294,0,0.191176471,0,0,0,0,0.043840469,-0.164252879,0,-0.445921308,0.684210526,-0.461490867
ENSG00000014824,SLC30A9,0,0.083333333,0.25,0,0.166666667,0,0,-0.030084948,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000014914,MTMR11,0.032258065,0,0.080645161,0,0,0,0,0.384770878,-0.164252879,0,0.137817232,0.714285714,0.068127782
ENSG00000014919,COX15,0,0,0.4,0,0,0,0,0.018902952,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000015133,CCDC88C,0.125,0,0.25,0,0,0,0,0.025554954,-0.164252879,0,0.526976258,0.666666667,0.068127782
ENSG00000015153,YAF2,0,0.183673469,0.06122449,0,0,0,0,0.014490133,-0.164252879,0,-0.445921308,1,2.716221029
ENSG00000015171,ZMYND11,0,0,0.866666667,0,0,0,0,-0.655588385,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000015285,WAS,0.090909091,0,0.121212121,0,0,0,0,-0.331893508,3.949742219,0,-0.251341795,0.571428571,1.65698373
ENSG00000015413,DPEP1,0.192307692,0.115384615,0.115384615,0,0,0,0,0.107189698,-0.164252879,0,-0.445921308,0.375,0.068127782
ENSG00000015475,BID,0.21686747,0,0.21686747,0,0,0,0,1.176852886,3.949742219,0,-0.445921308,0.5,0.068127782
ENSG00000015479,MATR3,0.035326087,0.029891304,0.206521739,0.02173913,0,0,0,0.038014471,-0.164252879,0,0.916135284,0.853932584,-0.461490867
ENSG00000015520,NPC1L1,0.307692308,0,0.653846154,0,0,0,0,-0.022745181,-0.164252879,0,0.916135284,0.68,-0.461490867
ENSG00000015532,XYLT2,0.163265306,0,0.163265306,0,0,0,0,0.610074629,-0.164252879,0,-0.056762281,0.5,-0.461490867
ENSG00000015592,STMN4,0,0,0.857142857,0,0,0,0,-0.024804744,-0.164252879,0,-0.445921308,1,0.068127782
ENSG00000015676,NUDCD3,0.066666667,0,0,0,0,0,0,-0.017702479,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000016082,ISL1,0.181818182,0,0.272727273,0,0,0,0,-0.207179199,-0.164252879,0,-0.251341795,0.6,0.068127782
ENSG00000016391,CHDH,0.111111111,0.111111111,0.111111111,0,0,0,0,0.448434171,-0.164252879,0,-0.445921308,0.5,-0.461490867
ENSG00000016402,IL20RA,0.24,0.12,0.28,0,0,0,0,0.538205255,-0.164252879,0,-0.251341795,0.538461538,-0.461490867
ENSG00000016490,CLCA1,0.363636364,0.090909091,0.545454545,0,0,0,0,0.008530574,-0.164252879,0,0.137817232,0.6,-0.461490867
ENSG00000016602,CLCA4,0.071428571,0.071428571,0.25,0,0,0,0,-1.980493738,-0.164252879,0,0.916135284,0.777777778,-0.461490867
ENSG00000016864,GLT8D1,0,0,0.172043011,0.064516129,0,0,0,0.737305005,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000017260,ATP2C1,0.345238095,0.178571429,0.321428571,0,0,0,0,0.665813217,-0.164252879,0,-0.251341795,0.482142857,-0.461490867
ENSG00000017427,IGF1,0,0,0.5,0,0,0,0,-0.388688694,8.063737316,0,-0.640500821,1,0.597746432
ENSG00000017797,RALBP1,0.615384615,0,0,0,0,0,0,0.528722603,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000018189,RUFY3,0.175438596,0,0.350877193,0,0.105263158,0,0,-0.150978487,-0.164252879,0,0.526976258,0.666666667,-0.461490867
ENSG00000018236,CNTN1,0.303797468,0,0.481012658,0,0.101265823,0,0,-2.180363645,-0.164252879,0,0.721555771,0.612903226,1.65698373
ENSG00000018280,SLC11A1,0.046875,0,0.0625,0,0,0,0,0.438409921,-0.164252879,0,-0.445921308,0.571428571,-0.461490867
ENSG00000018408,WWTR1,0.151515152,0,0.515151515,0,0,0,0,-1.460619855,-0.164252879,0,-0.056762281,0.772727273,0.597746432
ENSG00000018510,AGPS,0.133333333,0.133333333,0.2,0,0,0,0,0.05903856,-0.164252879,0,-0.056762281,0.6,-0.461490867
ENSG00000018610,CXorf56,0,0,0.285714286,0,0,0.285714286,0,0.33294134,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000018625,ATP1A2,0.084507042,0,0.38028169,0,0.056338028,0,0,-2.948191906,-0.164252879,0,1.305294311,0.818181818,-0.461490867
ENSG00000018699,TTC27,0.1,0,0.3,0,0.1,0,0,0.379349335,-0.164252879,0,0.137817232,0.75,0.068127782
ENSG00000018869,ZNF582,0,0.044776119,0.28358209,0,0,0,0,-0.215483351,-0.164252879,0,0.332396745,1,-0.461490867
ENSG00000019102,VSIG2,0.043478261,0,0.086956522,0.043478261,0,0,0,0.291230624,-0.164252879,0,-0.251341795,0.666666667,-0.461490867
ENSG00000019144,PHLDB1,0.111764706,0,0.2,0,0.011764706,0,0.005882353,-0.346334588,-0.164252879,0,0.721555771,0.641509434,0.068127782
ENSG00000019169,MARCO,0.076923077,0,0.461538462,0,0.076923077,0,0,-0.534582811,-0.164252879,0,0.526976258,0.857142857,-0.461490867
ENSG00000019186,CYP24A1,0.27027027,0,0.216216216,0,0,0,0,-0.070646851,-0.164252879,0,-0.251341795,0.444444444,-0.461490867
ENSG00000019485,PRDM11,0,0,0.675675676,0,0,0,0,-0.467849286,-0.164252879,0,0.526976258,1,-0.461490867
ENSG00000019549,SNAI2,0,0,0.266666667,0,0,0,0,-0.047254971,3.949742219,0,-0.445921308,1,-0.461490867
ENSG00000019582,CD74,0,0,0,0,0,0,0,-0.225930032,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000019991,HGF,0.095238095,0.30952381,0.5,0,0,0,0,-0.773590689,3.949742219,0,0.916135284,0.84,0.068127782
ENSG00000019995,ZRANB1,0,0.068965517,0.206896552,0,0,0,0,-0.531846223,-0.164252879,0,0.332396745,1,1.65698373
ENSG00000020129,NCDN,0,0,0.235294118,0,0,0,0,0.106457036,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000020181,ADGRA2,0,0,0.545454545,0,0,0,0,-1.883348403,-0.164252879,0,-0.056762281,1,0.068127782
ENSG00000020256,ZFP64,0.28125,0,0.09375,0,0,0,0,0.54924075,-0.164252879,0,-0.640500821,0.25,0.068127782
ENSG00000020426,MNAT1,0,0.111111111,0.37037037,0,0.037037037,0,0,0.244429678,-0.164252879,0,-0.056762281,1,0.597746432
ENSG00000020577,SAMD4A,0,0.092592593,0.388888889,0,0,0,0,-1.199763316,-0.164252879,0,0.526976258,1,0.068127782
ENSG00000020633,RUNX3,0.25,0,0.5,0,0,0,0,-0.330344937,-0.164252879,0,-0.445921308,0.666666667,0.068127782
