Unnamed: 0,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI,gene_ens
5761,HLX,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.343839797,-0.264425559,0,0.108643716,1.0,8,ENSG00000136630
5762,VPS45,0.088235294,0.0,0.294117647,0.0,0.0,0.0,0.0,0.237937259,-0.264425559,0,-0.279960976,0.769230769,18,ENSG00000136631
5763,IL10,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16856353,2.688811477,0,-0.668565668,0.0,0,ENSG00000136634
5764,KCTD3,0.068965517,0.0,0.172413793,0.103448276,0.103448276,0.0,0.0,-0.224828252,-0.264425559,0,0.497248408,0.714285714,50,ENSG00000136636
5765,RPS6KC1,0.179487179,0.076923077,0.397435897,0.0,0.025641026,0.0,0.0,0.558993972,-0.264425559,0,0.691550754,0.688888889,6,ENSG00000136643
5766,CBWD2,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.103782857,-0.264425559,0,-0.474263322,1.0,12,ENSG00000136682
5767,IL36G,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.515221027,1.212192959,0,-0.279960976,1.0,3,ENSG00000136688
5768,IL36A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.013243437,1.212192959,0,-0.474263322,1.0,4,ENSG00000136694
5769,IL36B,0.5,0.0,0.125,0.0,0.0,0.0,0.0,-0.152460933,1.212192959,0,-0.474263322,0.2,1,ENSG00000136696
5770,IL1F10,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.280116091,1.212192959,0,-0.474263322,1.0,2,ENSG00000136697
5771,WDR33,0.071428571,0.0,0.571428571,0.0,0.0,0.0,0.0,0.327627646,-0.264425559,0,0.8858531,0.888888889,29,ENSG00000136709
5772,SAP130,0.47826087,0.0,0.47826087,0.0,0.0,0.0,0.0,0.453219095,-0.264425559,0,-0.08565863,0.5,24,ENSG00000136715
5773,BIN1,0.0,0.0,0.673469388,0.0,0.0,0.0,0.0,-0.444278771,-0.264425559,0,-0.08565863,1.0,50,ENSG00000136717
5774,IMP4,0.0,0.0,0.119047619,0.0,0.0,0.0,0.0,0.425445179,-0.264425559,0,-0.474263322,1.0,12,ENSG00000136718
5775,HS6ST1,0.0,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.281641852,-0.264425559,0,-0.279960976,1.0,9,ENSG00000136720
5776,UGGT1,0.222222222,0.055555556,0.055555556,0.0,0.0,0.0,0.0,0.578426186,-0.264425559,0,-0.279960976,0.2,47,ENSG00000136731
5777,GYPC,0.25,0.0,0.375,0.0,0.0,0.0,0.0,-0.72198669,-0.264425559,0,-0.474263322,0.6,2,ENSG00000136732
5778,STAM,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.134634113,1.212192959,0,-0.668565668,0.0,0,ENSG00000136738
5779,GAD2,0.2,0.1,0.233333333,0.0,0.0,0.0,0.0,0.008918847,-0.264425559,0,0.108643716,0.538461538,9,ENSG00000136750
5780,ABI1,0.0,0.0,0.769230769,0.0,0.0,0.0,0.0,0.027456803,-0.264425559,0,-0.08565863,1.0,80,ENSG00000136754
5781,YME1L1,0.375,0.0,0.35,0.1,0.0,0.0,0.0,0.0794344,-0.264425559,0,0.108643716,0.482758621,26,ENSG00000136758
5782,DNAJC1,0.090909091,0.090909091,0.136363636,0.0,0.045454545,0.0,0.0,0.096513028,-0.264425559,0,0.302946062,0.6,14,ENSG00000136770
5783,LRRC8A,0.222222222,0.0,0.388888889,0.0,0.0,0.0,0.0,0.655585107,-0.264425559,0,0.691550754,0.636363636,16,ENSG00000136802
5784,CDK9,0.0,0.0,0.19047619,0.0,0.047619048,0.0,0.0,0.768748798,-0.264425559,0,-0.08565863,1.0,131,ENSG00000136807
5785,TXN,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.277554963,-0.264425559,0,-0.474263322,1.0,46,ENSG00000136810
5786,ODF2,0.225961538,0.0,0.360576923,0.0,0.009615385,0.0,0.0,0.800335554,-0.264425559,0,0.691550754,0.614754098,88,ENSG00000136811
5787,TOR1B,0.235294118,0.0,0.117647059,0.0,0.0,0.0,0.0,0.638850745,-0.264425559,0,-0.474263322,0.333333333,6,ENSG00000136816
5788,SMC2,0.173913043,0.0,0.739130435,0.0,0.0,0.0,0.0,0.902313443,-0.264425559,0,0.302946062,0.80952381,49,ENSG00000136824
5789,KLF4,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.92972718,-0.264425559,0,-0.668565668,0.0,0,ENSG00000136826
5790,RALGPS1,0.419354839,0.0,0.0,0.032258065,0.0,0.0,0.0,-0.272720172,-0.264425559,0,-0.474263322,0.0,4,ENSG00000136828
5791,OR13C9,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.000984401,-0.264425559,0,-0.279960976,0.4,1,ENSG00000136839
5792,TMOD1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.074755536,-0.264425559,0,-0.474263322,1.0,47,ENSG00000136842
5793,DAB2IP,0.344827586,0.068965517,0.24137931,0.086206897,0.0,0.0,0.0,0.471839968,1.212192959,0,0.108643716,0.411764706,20,ENSG00000136848
5794,STXBP1,0.0,0.0,0.476190476,0.0,0.0,0.0,0.0,0.594879495,-0.264425559,0,-0.08565863,1.0,57,ENSG00000136854
5795,ANGPTL2,0.0,0.086956522,0.086956522,0.0,0.0,0.0,0.0,0.215239843,-0.264425559,0,-0.08565863,1.0,1,ENSG00000136859
5796,CDK5RAP2,0.125,0.0625,0.25,0.0,0.0,0.0,0.0,0.233422832,-0.264425559,0,0.302946062,0.666666667,66,ENSG00000136861
5797,ZFP37,0.0,0.115384615,0.692307692,0.0,0.0,0.0,0.0,0.157313613,-0.264425559,0,0.691550754,1.0,0,ENSG00000136866
5798,SLC31A1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.060398871,-0.264425559,0,-0.668565668,0.0,0,ENSG00000136868
5799,TLR4,0.141414141,0.02020202,0.292929293,0.0,0.0,0.0,0.0,-0.179720658,2.688811477,0,2.245969521,0.674418605,30,ENSG00000136869
5800,ZNF189,0.0,0.107142857,0.535714286,0.0,0.0,0.0,0.0,0.235448881,-0.264425559,0,0.497248408,1.0,13,ENSG00000136870
5801,ALDOB,0.0,0.0,0.4,0.0,0.0,0.0,0.0,-0.034094635,1.212192959,0,-0.08565863,1.0,14,ENSG00000136872
5802,STX17,0.0,0.083333333,0.333333333,0.0,0.0,0.0,0.222222222,-0.085035309,-0.264425559,0,-0.08565863,1.0,62,ENSG00000136874
5803,PRPF4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.806758788,-0.264425559,0,-0.474263322,1.0,58,ENSG00000136875
5804,FPGS,0.162790698,0.0,0.11627907,0.0,0.0,0.0,0.0,0.708089773,-0.264425559,0,-0.474263322,0.416666667,6,ENSG00000136877
5805,USP20,0.230769231,0.0,0.115384615,0.0,0.0,0.0,0.0,0.329482295,-0.264425559,0,-0.474263322,0.333333333,33,ENSG00000136878
5806,BAAT,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.012614029,-0.264425559,0,-0.279960976,1.0,18,ENSG00000136881
5807,TEX10,0.111111111,0.0,0.666666667,0.0,0.0,0.0,0.0,0.534190011,-0.264425559,0,0.302946062,0.857142857,29,ENSG00000136891
5808,GARNL3,0.183673469,0.0,0.244897959,0.0,0.0,0.0,0.0,-0.057212547,-0.264425559,0,-0.08565863,0.571428571,1,ENSG00000136895
5809,MRPL50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.361948941,-0.264425559,0,-0.279960976,1.0,29,ENSG00000136897
5810,DPM2,0.0,0.0,0.037037037,0.0,0.074074074,0.0,0.0,0.812669884,-0.264425559,0,-0.279960976,1.0,23,ENSG00000136908
5811,TSTD2,0.105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.063268693,-0.264425559,0,-0.668565668,0.0,0,ENSG00000136925
5812,GABBR2,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.026140762,2.688811477,0,0.108643716,0.666666667,57,ENSG00000136928
5813,HEMGN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.008648041,-0.264425559,0,-0.279960976,1.0,21,ENSG00000136929
5814,PSMB7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.740148748,-0.264425559,0,-0.474263322,1.0,32,ENSG00000136930
5815,NR5A1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.437200962,-0.264425559,0,-0.668565668,0.0,0,ENSG00000136931
5816,RABEPK,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.534823312,-0.264425559,0,-0.474263322,0.571428571,6,ENSG00000136933
5817,GOLGA1,0.0,0.052631579,0.368421053,0.0,0.0,0.0,0.0,0.178785812,-0.264425559,0,0.108643716,1.0,9,ENSG00000136935
5818,NCBP1,0.086956522,0.0,0.347826087,0.0,0.0,0.0,0.0,0.517444563,-0.264425559,0,0.497248408,0.8,111,ENSG00000136937
5819,OR1L4,0.166666667,0.166666667,0.666666667,0.0,0.0,0.0,0.0,0.000618237,-0.264425559,0,0.302946062,0.8,1,ENSG00000136939
5820,PDCL,0.333333333,0.222222222,0.333333333,0.0,0.0,0.0,0.0,0.419545468,-0.264425559,0,-0.279960976,0.5,18,ENSG00000136940
5821,LMX1B,0.153846154,0.0,0.269230769,0.0,0.0,0.0,0.0,0.21262733,-0.264425559,0,-0.279960976,0.636363636,8,ENSG00000136944
5822,ENPP2,0.0,0.089285714,0.589285714,0.0,0.0,0.0,0.0,0.064174265,-0.264425559,0,0.8858531,1.0,2,ENSG00000136960
5823,DSCC1,0.111111111,0.0,0.333333333,0.0,0.0,0.0,0.0,1.069608923,-0.264425559,0,-0.08565863,0.75,12,ENSG00000136982
5824,DERL1,0.071428571,0.0,0.0,0.0,0.0,0.0,0.0,0.75504144,-0.264425559,0,-0.668565668,0.0,0,ENSG00000136986
5825,MYC,0.078431373,0.0,0.509803922,0.0,0.0,0.0,0.0,-0.06263206,8.595285549,1,0.302946062,0.866666667,371,ENSG00000136997
5826,RANBP6,0.0625,0.0,0.1875,0.0,0.0,0.0,0.0,0.021607385,-0.264425559,0,-0.08565863,0.75,19,ENSG00000137040
5827,POLR1E,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.188650593,-0.264425559,0,-0.668565668,0.0,0,ENSG00000137054
5828,PLAA,0.074074074,0.0,0.407407407,0.0,0.0,0.0,0.0,0.11320605,-0.264425559,0,0.302946062,0.846153846,14,ENSG00000137055
5829,IL11RA,0.181818182,0.0,0.075757576,0.0,0.0,0.0,0.0,-0.287627763,2.688811477,0,-0.474263322,0.294117647,2,ENSG00000137070
5830,UBAP2,0.0,0.076923077,0.326923077,0.0,0.0,0.0,0.0,0.315517081,-0.264425559,0,0.497248408,1.0,32,ENSG00000137073
5831,APTX,0.173076923,0.0,0.230769231,0.0,0.0,0.0,0.0,0.574039614,-0.264425559,0,-0.474263322,0.571428571,23,ENSG00000137074
5832,RNF38,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.016910893,-0.264425559,0,-0.668565668,0.0,0,ENSG00000137075
5833,TLN1,0.015873016,0.0,0.238095238,0.0,0.015873016,0.0,0.0,0.42827812,1.212192959,0,1.857364829,0.9375,55,ENSG00000137076
5834,SIT1,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.339152809,-0.264425559,0,-0.474263322,1.0,3,ENSG00000137078
5835,IFNA21,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.001486926,4.165429995,1,-0.279960976,0.5,10,ENSG00000137080
5836,DNAJB5,0.545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.341311699,-0.264425559,0,-0.668565668,0.0,0,ENSG00000137094
5837,SPAG8,0.0,0.009090909,0.090909091,0.0,0.0,0.0,0.0,-0.158639517,-0.264425559,0,-0.08565863,1.0,26,ENSG00000137098
5838,DCTN3,0.0,0.0,0.583333333,0.0,0.0,0.0,0.0,-0.057132236,-0.264425559,0,-0.474263322,1.0,74,ENSG00000137100
5839,TMEM8B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.468858642,-0.264425559,0,-0.474263322,1.0,1,ENSG00000137103
5840,GRHPR,0.230769231,0.0,0.0,0.0,0.0,0.0,0.0,-0.103827905,-0.264425559,0,-0.668565668,0.0,0,ENSG00000137106
5841,ALDH1B1,0.166666667,0.166666667,0.5,0.0,0.0,0.0,0.0,0.31781929,-0.264425559,0,0.108643716,0.75,20,ENSG00000137124
5842,IGFBPL1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.216701375,-0.264425559,0,-0.474263322,0.5,0,ENSG00000137142
5843,DENND4C,0.177777778,0.111111111,0.155555556,0.066666667,0.088888889,0.0,0.0,-0.381912918,-0.264425559,0,0.108643716,0.466666667,43,ENSG00000137145
5844,PPIL1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.618346476,-0.264425559,0,-0.668565668,0.0,0,ENSG00000137168
5845,KLC4,0.0,0.142857143,0.020408163,0.12244898,0.0,0.0,0.0,0.158393588,-0.264425559,0,-0.279960976,1.0,21,ENSG00000137171
5846,KIF13A,0.253521127,0.0,0.521126761,0.0,0.0,0.0,0.0,0.40024711,-0.264425559,0,0.497248408,0.672727273,11,ENSG00000137177
5847,PIM1,0.111111111,0.111111111,0.111111111,0.0,0.0,0.0,0.0,-0.548301069,1.212192959,1,-0.279960976,0.5,22,ENSG00000137193
5848,GMPR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.821372933,-0.264425559,0,-0.474263322,1.0,0,ENSG00000137198
5849,CMTR1,0.222222222,0.0,0.333333333,0.111111111,0.0,0.0,0.0,0.652579693,-0.264425559,0,0.108643716,0.6,51,ENSG00000137200
5850,TFAP2A,0.038647343,0.0,0.154589372,0.038647343,0.0,0.0,0.0,0.712896435,-0.264425559,0,0.497248408,0.8,40,ENSG00000137203
5851,SLC22A7,0.156862745,0.0,0.176470588,0.0,0.0,0.0,0.0,-0.002565243,-0.264425559,0,-0.279960976,0.529411765,0,ENSG00000137204
5852,YIPF3,0.018518519,0.037037037,0.083333333,0.0,0.074074074,0.0,0.0,0.244094526,-0.264425559,0,0.108643716,0.818181818,32,ENSG00000137207
5853,TMEM63B,0.142857143,0.0,0.19047619,0.0,0.0,0.0,0.0,0.679783061,-0.264425559,0,-0.474263322,0.571428571,35,ENSG00000137216
5854,FRS3,0.0,0.0,0.384615385,0.0,0.076923077,0.0,0.0,0.261759347,-0.264425559,0,0.302946062,1.0,29,ENSG00000137218
5855,TJAP1,0.24742268,0.0,0.268041237,0.0,0.0,0.0,0.0,0.619411297,-0.264425559,0,-0.08565863,0.52,10,ENSG00000137221
5856,CAPN11,0.0,0.0,0.181818182,0.090909091,0.0,0.0,0.0,0.06945552,-0.264425559,0,-0.279960976,1.0,1,ENSG00000137225
5857,TINAG,0.166666667,0.0,0.666666667,0.0,0.0,0.0,0.0,0.039842416,-0.264425559,0,-0.08565863,0.8,6,ENSG00000137251
5858,HCRTR2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022181181,-0.264425559,0,0.497248408,1.0,51,ENSG00000137252
5859,KIAA0319,0.258426966,0.0,0.460674157,0.0,0.0,0.0,0.0,0.125528232,-0.264425559,0,0.691550754,0.640625,3,ENSG00000137261
5860,IRF4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.300054544,-0.264425559,0,0.108643716,1.0,13,ENSG00000137265
5861,SLC22A23,0.0,0.0,0.181818182,0.212121212,0.0,0.0,0.0,0.392371009,-0.264425559,0,-0.279960976,1.0,7,ENSG00000137266
5862,TUBB2A,0.019230769,0.0,0.038461538,0.0,0.0,0.0,0.0,-0.109196563,-0.264425559,0,-0.279960976,0.666666667,54,ENSG00000137267
5863,LRRC1,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.178605935,-0.264425559,0,-0.474263322,0.333333333,23,ENSG00000137269
5864,GCM1,0.0,0.0,0.428571429,0.142857143,0.0,0.0,0.0,0.009702358,-0.264425559,0,0.108643716,1.0,5,ENSG00000137270
5865,FOXF2,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,1.174736075,-0.264425559,0,-0.474263322,0.0,18,ENSG00000137273
5866,BPHL,0.19047619,0.0,0.238095238,0.0,0.0,0.0,0.0,-0.020790334,-0.264425559,0,-0.474263322,0.555555556,9,ENSG00000137274
5867,RIPK1,0.133333333,0.0,0.266666667,0.0,0.0,0.0,0.0,0.182046679,1.212192959,0,-0.279960976,0.666666667,46,ENSG00000137275
5868,TUBB2B,0.076923077,0.0,0.230769231,0.0,0.0,0.0,0.0,-0.170478077,-0.264425559,0,-0.279960976,0.75,50,ENSG00000137285
5869,UQCC2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353682638,-0.264425559,0,-0.668565668,0.0,0,ENSG00000137288
5870,MDC1,0.11,0.02,0.16,0.0,0.0,0.0,0.0,0.749760384,-0.264425559,0,1.468760137,0.592592593,113,ENSG00000137337
5871,PGBD1,0.153846154,0.0,0.538461538,0.076923077,0.0,0.0,0.0,0.42343267,-0.264425559,0,0.8858531,0.777777778,6,ENSG00000137338
5872,ATAT1,0.0,0.0,0.033898305,0.033898305,0.0,0.0,0.0,0.293713231,-0.264425559,0,-0.279960976,1.0,5,ENSG00000137343
5873,NRM,0.0,0.0,0.107142857,0.107142857,0.0,0.0,0.0,1.288994832,-0.264425559,0,-0.279960976,1.0,17,ENSG00000137404
5874,MTCH1,0.416666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.331467978,-0.264425559,0,-0.474263322,0.444444444,32,ENSG00000137409
5875,VARS2,0.0,0.133333333,0.133333333,0.0,0.0,0.0,0.0,-0.005886578,-0.264425559,0,-0.279960976,1.0,17,ENSG00000137411
5876,FAM8A1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.269977876,-0.264425559,0,-0.474263322,1.0,12,ENSG00000137414
5877,FGFBP2,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.080303804,-0.264425559,0,-0.279960976,1.0,2,ENSG00000137441
5878,CPEB2,0.175,0.0,0.6,0.0,0.0,0.0,0.0,-0.230548831,-0.264425559,0,-0.08565863,0.774193548,7,ENSG00000137449
5879,FHDC1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.263199972,-0.264425559,0,0.302946062,1.0,1,ENSG00000137460
5880,TLR2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.734178317,1.212192959,0,-0.474263322,1.0,14,ENSG00000137462
5881,MGARP,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.020668892,-0.264425559,0,-0.668565668,0.0,0,ENSG00000137463
5882,MYO7A,0.202531646,0.063291139,0.493670886,0.0,0.063291139,0.0,0.0,0.50417826,-0.264425559,0,1.080155446,0.709090909,11,ENSG00000137474
5883,FCHSD2,0.0,0.0,0.678571429,0.0,0.0,0.0,0.0,0.600340191,-0.264425559,0,0.108643716,1.0,18,ENSG00000137478
5884,ARRB1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.458147893,2.688811477,0,-0.474263322,1.0,102,ENSG00000137486
5885,SLCO2B1,0.061728395,0.0,0.283950617,0.098765432,0.0,0.061728395,0.0,0.094219726,-0.264425559,0,0.302946062,0.821428571,1,ENSG00000137491
5886,ANKRD42,0.0,0.0,0.44,0.0,0.0,0.0,0.0,-0.066992673,-0.264425559,0,-0.279960976,1.0,1,ENSG00000137494
5887,NUMA1,0.039119804,0.029339853,0.161369193,0.014669927,0.019559902,0.012224939,0.0,0.014029835,-0.264425559,0,2.051667175,0.804878049,59,ENSG00000137497
5888,SYTL2,0.136645963,0.0,0.186335404,0.0,0.0,0.0,0.0,-0.323418426,-0.264425559,0,0.108643716,0.576923077,1,ENSG00000137501
5889,CREBZF,0.0,0.222222222,0.166666667,0.0,0.0,0.0,0.055555556,0.546911318,-0.264425559,0,-0.279960976,1.0,11,ENSG00000137504
5890,LRRC32,0.214285714,0.214285714,0.0,0.0,0.0,0.0,0.0,0.330423377,-0.264425559,0,-0.474263322,0.0,9,ENSG00000137507
5891,PRCP,0.0,0.0,0.456521739,0.0,0.0,0.0,0.0,-0.221994556,-0.264425559,0,0.108643716,1.0,6,ENSG00000137509
5892,NARS2,0.181818182,0.0,0.227272727,0.0,0.0,0.0,0.0,0.128002216,-0.264425559,0,-0.279960976,0.555555556,5,ENSG00000137513
5893,RNF121,0.06,0.02,0.14,0.0,0.0,0.0,0.0,0.485626222,-0.264425559,0,-0.08565863,0.7,2,ENSG00000137522
5894,PI15,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.545766171,-0.264425559,0,-0.474263322,1.0,29,ENSG00000137558
5895,TTPA,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.019331802,-0.264425559,0,-0.474263322,1.0,5,ENSG00000137561
5896,GGH,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.991619712,-0.264425559,0,-0.474263322,0.333333333,75,ENSG00000137563
5897,SLCO5A1,0.114285714,0.0,0.276190476,0.038095238,0.0,0.0,0.0,-0.404971821,-0.264425559,0,1.274457791,0.707317073,0,ENSG00000137571
5898,SULF1,0.063953488,0.127906977,0.360465116,0.0,0.0,0.0,0.0,1.589216926,-0.264425559,0,2.245969521,0.849315068,5,ENSG00000137573
5899,TGS1,0.0,0.0,0.285714286,0.071428571,0.071428571,0.0,0.0,0.662359299,-0.264425559,0,-0.08565863,1.0,39,ENSG00000137574
5900,NEK1,0.0,0.0,0.735294118,0.176470588,0.0,0.0,0.0,0.036519779,-0.264425559,0,0.497248408,1.0,22,ENSG00000137601
5901,DDX60,0.095238095,0.0,0.523809524,0.0,0.0,0.0,0.0,1.416765344,-0.264425559,0,0.8858531,0.846153846,26,ENSG00000137628
5902,NXPE4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,-0.424518433,-0.264425559,0,0.108643716,1.0,1,ENSG00000137634
5903,SORL1,0.142857143,0.077922078,0.285714286,0.025974026,0.064935065,0.0,0.0,0.567967322,-0.264425559,0,1.080155446,0.666666667,32,ENSG00000137642
5904,TRPC6,0.088888889,0.0,0.555555556,0.0,0.0,0.0,0.0,0.394430786,-0.264425559,0,0.691550754,0.862068966,16,ENSG00000137672
5905,MMP20,0.03125,0.0,0.21875,0.0,0.0625,0.0,0.0,0.051359834,-0.264425559,0,0.691550754,0.875,4,ENSG00000137674
5906,MMP27,0.2,0.0,0.8,0.0,0.0,0.0,0.0,-0.27529251,-0.264425559,0,0.108643716,0.8,1,ENSG00000137675
5907,YAP1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.131608642,-0.264425559,0,-0.279960976,1.0,140,ENSG00000137693
5908,SLC37A4,0.0,0.0,0.13559322,0.0,0.0,0.0,0.0,0.069080696,-0.264425559,0,-0.279960976,1.0,0,ENSG00000137700
5909,POU2F3,0.111111111,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.281765473,-0.264425559,0,-0.279960976,0.75,3,ENSG00000137709
5910,RDX,0.162162162,0.0,0.0,0.0,0.243243243,0.189189189,0.0,0.118969235,-0.264425559,0,-0.474263322,0.0,32,ENSG00000137710
5911,PPP2R1B,0.0,0.0,0.444444444,0.0,0.0,0.194444444,0.0,0.049863946,2.688811477,0,-0.08565863,1.0,34,ENSG00000137713
5912,FDX1,0.333333333,0.0,0.666666667,0.0,0.0,0.0,0.0,-0.238893865,-0.264425559,0,-0.279960976,0.666666667,3,ENSG00000137714
5913,C11orf1,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,-0.205454133,-0.264425559,0,-0.279960976,1.0,13,ENSG00000137720
5914,ARHGAP20,0.0,0.0,0.785714286,0.214285714,0.0,0.0,0.0,-0.426612558,-0.264425559,0,0.302946062,1.0,37,ENSG00000137727
5915,FXYD2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.31920514,1.212192959,0,-0.668565668,0.0,0,ENSG00000137731
5916,MMP13,0.095238095,0.0,0.80952381,0.0,0.0,0.0,0.0,3.222116037,-0.264425559,0,0.497248408,0.894736842,44,ENSG00000137745
5917,TMPRSS13,0.041666667,0.0,0.75,0.0,0.0,0.0,0.0,-0.051791301,-0.264425559,0,-0.08565863,0.947368421,32,ENSG00000137747
5918,CASP1,0.160714286,0.0,0.142857143,0.0,0.0,0.0,0.0,0.430254144,-0.264425559,0,-0.474263322,0.470588235,30,ENSG00000137752
5919,CASP5,0.0,0.0,0.294117647,0.0,0.0,0.205882353,0.0,0.193745759,-0.264425559,0,-0.279960976,1.0,3,ENSG00000137757
5920,ALKBH8,0.0,0.0,0.857142857,0.0,0.0,0.0,0.0,0.081372876,-0.264425559,0,-0.279960976,1.0,5,ENSG00000137760
5921,MAP2K5,0.129032258,0.0,0.419354839,0.0,0.0,0.0,0.032258065,0.100786017,1.212192959,0,-0.08565863,0.764705882,27,ENSG00000137764
5922,UNC13C,0.145454545,0.090909091,0.527272727,0.018181818,0.0,0.0,0.0,-0.012646059,-0.264425559,0,4.966202364,0.783783784,0,ENSG00000137766
5923,CTDSPL2,0.0,0.416666667,0.333333333,0.0,0.0,0.0,0.0,0.392587712,-0.264425559,0,-0.279960976,1.0,23,ENSG00000137770
5924,SLTM,0.031578947,0.0,0.136842105,0.0,0.021052632,0.0,0.0,0.037943548,-0.264425559,0,0.302946062,0.8125,24,ENSG00000137776
5925,THBS1,0.020408163,0.0,0.102040816,0.0,0.0,0.0,0.0,0.246107511,7.118667031,0,0.302946062,0.833333333,31,ENSG00000137801
5926,MAPKBP1,0.040540541,0.0,0.155405405,0.0,0.0,0.0,0.0,0.400387778,-0.264425559,0,0.8858531,0.793103448,12,ENSG00000137802
5927,NUSAP1,0.24,0.0,0.28,0.0,0.0,0.0,0.0,1.435383065,-0.264425559,0,-0.474263322,0.538461538,15,ENSG00000137804
5928,KIF23,0.074074074,0.0,0.333333333,0.0,0.098765432,0.0,0.0,1.318956266,-0.264425559,0,0.691550754,0.818181818,241,ENSG00000137807
5929,ITGA11,0.148148148,0.074074074,0.37037037,0.0,0.0,0.0,0.0,0.860493715,4.165429995,0,0.497248408,0.714285714,8,ENSG00000137809
5930,HAUS2,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.553555691,-0.264425559,0,-0.474263322,1.0,61,ENSG00000137814
5931,RTF1,0.0,0.0,0.3,0.05,0.0,0.0,0.0,0.087170777,-0.264425559,0,0.497248408,1.0,11,ENSG00000137815
5932,PARP6,0.134615385,0.0,0.192307692,0.0,0.269230769,0.0,0.0,0.587329961,-0.264425559,0,-0.279960976,0.588235294,0,ENSG00000137817
5933,PAQR5,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.045518188,-0.264425559,0,-0.474263322,0.5,2,ENSG00000137819
5934,LRRC49,0.068181818,0.0,0.295454545,0.0,0.102272727,0.0,0.0,0.032528406,-0.264425559,0,0.497248408,0.8125,18,ENSG00000137821
5935,TUBGCP4,0.057692308,0.096153846,0.096153846,0.0,0.0,0.0,0.0,0.151444838,-0.264425559,0,0.108643716,0.625,66,ENSG00000137822
5936,RMDN3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.174921688,-0.264425559,0,-0.474263322,1.0,75,ENSG00000137824
5937,ITPKA,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.589627467,1.212192959,0,-0.668565668,0.0,0,ENSG00000137825
5938,UACA,0.063492063,0.0,0.412698413,0.0,0.0,0.0,0.0,-0.487848942,-0.264425559,0,0.497248408,0.866666667,34,ENSG00000137831
5939,SMAD6,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.188346387,1.212192959,0,-0.668565668,0.0,0,ENSG00000137834
